#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-03-02T03:13:54 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c79f439a1c9	
#INFO	-out.max=unlimited	
#INFO	queryParameters=38	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJS/239/2&tab:{J/ApJS/239/2/table2}&key:source=J/ApJS/239/2&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/239/2/table2
#-order=I
#-out=TICID
#-out=RAJ2000
#-out=DEJ2000
#-out=Obslen
#-out=Vmag
#-out=Kmag
#-out=Jmag
#-out=Tmag
#-out=R*
#-out=Mass
#-out=Teff
#-out=Dist
#-out=sG
#-out=DetC
#-out=Perp
#-out=Rp
#-out=Nt
#-out=Ars
#-out=Ecc
#-out=Rprs
#-out=Impact
#-out=Dur
#-out=Obsdepth
#-out=Insol
#-out=Noise
#-out=SNR
#-out=2M
#2M=2M
#

#RESOURCE=yCat_22390002
#Name: J/ApJS/239/2
#Title: Simulated exoplanets from TESS list of targets (Barclay+, 2018)
#Table	J_ApJS_239_2_table2:
#Name: J/ApJS/239/2/table2
#Title: Planet and host star properties for every detected planet in our simulation
#Column	_RAJ2000	(F14.10)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F14.10)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	TICID	(I9)	[144875/471012687] TESS Input Catalog ID number of star	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F12.8)	Right ascension, decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination, decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Obslen	(F5.1)	[27.4/356.2] Number of days that target is observed	[ucd=time.interval]
#Column	Vmag	(F6.3)	[4/20] V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	Kmag	(F6.3)	[1.7/14.2] 2MASS Ks-band magnitude	[ucd=phot.mag;em.IR.K]
#Column	Jmag	(F6.3)	[2.3/15] 2MASS J-band magnitude	[ucd=phot.mag;em.IR.J]
#Column	Tmag	(F6.3)	[3.4/16.4] TESS bandpass magnitude	[ucd=phot.mag;em.opt.R]
#Column	R*	(F6.3)	[0.1/11.5] Stellar radius	[ucd=phys.size.radius]
#Column	Mass	(F6.3)	[0.06/2.5] Stellar mass	[ucd=phys.mass]
#Column	Teff	(F7.1)	[2763/11565] Stellar effective temperature	[ucd=phys.temperature]
#Column	Dist	(F9.3)	[2.5/15349]? Distance of the star	[ucd=pos.distance;pos.heliocentric]
#Column	sG	(I1)	[0/1] Was this star randomly selected to be a subgiant? 1=yes; 0=no	[ucd=meta.code]
#Column	DetC	(I1)	[0/1] Was this planet detected using the conservative model? 1=yes; 0=no	[ucd=meta.code]
#Column	Perp	(F9.6)	[0.5/99.4] Orbital period of the planet	[ucd=time.period]
#Column	Rp	(F6.3)	[0.6/22] Radius of the planet	[ucd=phys.size.radius]
#Column	Nt	(I3)	[2/425] Number of transits the planet has	[ucd=meta.number]
#Column	Ars	(F7.3)	[1/243.5] Planet semimajor axis scaled by the stellar radius	[ucd=phys.angSize.smajAxis]
#Column	Ecc	(F9.6)	[9e-06/0.5] Planet orbital eccentricity	[ucd=src.orbital.eccentricity]
#Column	Rprs	(F9.6)	[0.005/0.4] Planet radius scaled by the stellar radius	[ucd=phys.size.radius]
#Column	Impact	(F6.3)	[0/1] Planet impact parameter	[ucd=src.impactParam]
#Column	Dur	(F6.3)	[0.3/37.934] Planet transit duration	[ucd=time.duration]
#Column	Obsdepth	(F9.3)	[25.6/92074] The observed transit depth, corrected for dilution in parts per million	[ucd=src.var.amplitude]
#Column	Insol	(F10.3)	[0.06/242177] Insolation flux the planet receives relative to that received by the Earth from the Sun	[ucd=phot.flux;arith.ratio]
#Column	Noise	(F9.3)	[60/18605] The one-hour integrated noise level of the star in parts per million	[ucd=instr.det.noise]
#Column	SNR	(F8.3)	[7/1542] Combined signal-to-noise ratio of all transits	[ucd=stat.snr]
#Column	2M	(A2)	Display the 2MASS data (Cutri et al. 2003, Cat. II/246)	[ucd=meta.ref.url]
_RAJ2000|_DEJ2000|TICID|RAJ2000|DEJ2000|Obslen|Vmag|Kmag|Jmag|Tmag|R*|Mass|Teff|Dist|sG|DetC|Perp|Rp|Nt|Ars|Ecc|Rprs|Impact|Dur|Obsdepth|Insol|Noise|SNR|2M
284.7322000000|+17.8979600000|298860051|284.73220000|+17.897960000| 27.4|11.594|10.036|10.360|10.967| 1.557| 1.407| 6666.0|         |0|1| 3.778727| 6.457|  8|  7.349| 0.092138| 0.037958| 0.556| 3.462| 1140.262|  1525.000|  334.899|  17.920|2M
296.7776000000|-37.9304600000|299932884|296.77760000|-37.930460000| 27.4|11.973|11.046|11.279|11.711| 1.943| 1.419| 6693.0|  722.625|0|0| 5.858861| 6.558|  5|  7.911| 0.132192| 0.030895| 0.325| 5.554|  885.194|  1337.485|  517.777|   9.009|2M
271.3696000000|+26.5158900000|320698048|271.36960000|+26.515890000| 27.4|12.981|10.671|11.138|11.784| 1.577| 0.845| 5060.0|  408.473|0|0| 3.526405| 4.926|  8|  5.849| 0.014274| 0.028603| 0.124| 4.728|  795.713|   799.319|  541.645|   9.035|2M
277.9944000000|+06.3198690000|321025182|277.99440000|+06.319869000| 27.4|12.588|10.713|11.068|11.745| 1.386| 1.245| 6319.0|         |0|0|14.272593|17.618|  2| 19.228| 0.012166| 0.116371| 0.344| 6.026| 3366.728|   179.884|  528.732|  22.106|2M
270.8221000000|-63.7160600000|381052685|270.82210000|-63.716060000| 27.4|11.441|10.075|10.402|10.912| 1.320| 1.186| 6190.0|  483.791|0|1| 5.097597| 5.126|  5|  9.999| 0.070134| 0.035552| 0.311| 3.855| 1236.457|   612.498|  324.821|  16.713|2M
286.0698000000|+75.5077200000|362257275|286.06980000|+75.507720000|328.8|12.469|10.464|10.938|11.585| 0.949| 0.909| 5290.0|         |0|1|19.492071| 3.646| 16| 31.129| 0.102500| 0.035186| 0.567| 4.143| 1181.412|    33.710|  479.504|  20.060|2M
285.6667000000|-69.1238200000|382150844|285.66670000|-69.123820000| 54.8|12.451|11.031|11.327|11.866| 2.507| 1.128| 6056.0|         |1|1| 0.808728| 5.701| 68|  1.517| 0.053852| 0.020819| 0.539| 4.082|  394.227| 24365.877|  570.059|  11.522|2M
287.3925000000|-69.2117700000|382271882|287.39250000|-69.211770000| 54.8| 8.820| 7.450| 7.764| 8.271| 2.616| 1.183| 5689.5|  143.297|0|1| 2.298727| 2.961| 24|  2.964| 0.009850| 0.010363| 0.051| 6.101|  106.295|  4975.292|   99.588|  12.916|2M
274.9079000000|+39.0328600000|321847708|274.90790000|+39.032860000| 54.8|11.062| 9.590| 9.946|10.503| 3.399| 1.075| 5910.0|  298.312|1|1| 5.351554|13.327| 10|  3.882| 0.003704| 0.035899| 0.442|10.030| 1253.841|  3376.310|  260.604|  48.184|2M
291.8750000000|-67.6161800000|382470710|291.87500000|-67.616180000| 54.8|12.179|10.487|10.915|11.521| 1.013| 0.999| 5637.0|  260.906|0|1| 9.611603| 3.907|  6| 18.780| 0.073408| 0.035307| 0.293| 3.885| 1171.133|   119.414|  461.380|  12.254|2M
289.4582000000|-74.3248900000|364115836|289.45820000|-74.324890000| 54.8| 8.380| 7.360| 7.578| 7.976| 2.831| 1.585| 7126.0|   98.057|1|0| 8.982631| 3.875|  6|  7.492| 0.004371| 0.012529| 0.852| 5.046|  156.157|  1916.176|   91.145|   9.427|2M
292.1677000000|-08.7816110000|364775266|292.16770000|-08.781611000| 27.4|10.038| 8.300| 8.655| 9.293| 1.524| 1.465| 6805.0|  152.006|0|1|12.069066| 9.481|  3| 16.509| 0.001844| 0.056963| 0.731| 4.271| 1912.404|   328.201|  146.203|  46.821|2M
270.6138000000|+56.7675200000|383622953|270.61380000|+56.767520000|356.2|15.587|11.237|12.017|13.540| 0.400| 0.416| 3523.0|         |0|0| 5.515976| 1.680| 65| 24.528| 0.083145| 0.038454| 0.473| 1.589| 1461.117|    10.681| 1819.236|   8.162|2M
270.6138000000|+56.7675200000|383622953|270.61380000|+56.767520000|356.2|15.587|11.237|12.017|13.540| 0.400| 0.416| 3523.0|         |0|0|15.123326| 2.269| 24| 48.048| 0.073980| 0.051932| 0.848| 1.499| 2664.746|     2.783| 1819.236|   8.784|2M
270.7044000000|+58.4673100000|383623777|270.70440000|+58.467310000|356.2|11.237| 9.611| 9.911|10.456| 1.832| 1.018| 5712.0|  317.887|0|1| 2.374739| 2.468|150|  4.116| 0.138611| 0.012338| 0.485| 3.977|  151.761|  2620.963|  254.288|  14.577|2M
271.5599000000|-49.2825900000|364872760|271.55990000|-49.282590000| 27.4|11.933|10.402|10.660|11.185| 2.742| 1.578| 7106.0|  742.793|0|1| 3.416898|12.369|  8|  4.055| 0.106180| 0.041299| 0.381| 6.322| 1448.180|  6467.314|  378.848|  27.185|2M
278.1456000000|+45.0374000000|383719853|278.14560000|+45.037400000| 54.8|10.865| 8.939| 9.441|10.140| 0.971| 0.925| 5350.0|         |0|0|11.851932| 1.997|  5| 21.965| 0.008833| 0.018835| 0.082| 4.188|  349.668|    70.833|  216.526|   7.389|2M
276.8682000000|-52.1213200000|324209619|276.86820000|-52.121320000| 27.4|11.894|10.023|10.525|11.221| 1.793| 0.904| 5275.0|  180.382|1|0|24.927414|16.353|  2| 19.378| 0.025816| 0.083505| 0.021|10.651| 6274.030|    86.012|  386.774|  74.870|2M
282.3420000000|-71.4843500000|324928053|282.34200000|-71.484350000| 27.4|11.583|10.018|10.378|10.973| 1.195| 1.081| 5928.0|         |0|0|15.799189| 4.302|  2| 22.769| 0.005467| 0.032963| 0.890| 2.778| 1082.353|    99.359|  336.021|   7.593|2M
296.7887000000|+23.8568200000|386395194|296.78870000|+23.856820000| 27.4|11.121| 9.679|10.040|10.565| 1.298| 1.049| 5825.0|  236.923|0|1| 5.451826| 3.960|  5| 10.207| 0.137382| 0.027926| 0.470| 3.740|  676.097|   460.989|  269.242|  10.859|2M
296.1515000000|+00.4137810000|366802987|296.15150000|+00.413781000| 27.4|12.186|11.251|11.405|11.786| 1.808| 1.659| 7323.0|         |0|1| 4.875543|15.197|  6|  7.924| 0.005951| 0.076943| 0.301| 4.878| 4630.116|  1910.297|  542.317|  46.189|2M
278.3227000000|-60.8314200000|303992512|278.32270000|-60.831420000| 27.4|11.942|10.189|10.605|11.232| 1.132| 1.035| 5775.0|         |0|0|18.211058|19.469|  2| 26.045| 0.084409| 0.157492| 0.283| 5.997|23595.726|    68.396|  389.236| 209.947|2M
275.5021000000|+75.5626300000|367836299|275.50210000|+75.562630000|328.8|11.812|10.431|10.721|11.240| 1.224| 1.104| 5994.0|         |0|1|49.770101| 3.783|  7| 48.088| 0.034996| 0.028285| 0.226| 7.933|  790.109|    23.284|  391.039|  15.056|2M
275.5021000000|+75.5626300000|367836299|275.50210000|+75.562630000|328.8|11.812|10.431|10.721|11.240| 1.224| 1.104| 5994.0|         |0|1|49.103856| 3.502|  7| 47.658| 0.062908| 0.026188| 0.229| 7.874|  677.276|    23.706|  391.039|  12.859|2M
276.3715000000|+74.1512200000|367854257|276.37150000|+74.151220000|356.2|11.480|10.064|10.313|10.737| 2.273| 1.152| 6114.0|  503.582|0|1| 5.921605|11.579| 60|  6.357| 0.004617| 0.046643| 0.925| 3.530| 2121.298|  1442.514|  295.165| 104.597|2M
275.8282000000|-70.4165300000|304337106|275.82820000|-70.416530000| 27.4|11.930|10.338|10.676|11.237| 2.727| 1.164| 6140.0|  339.011|1|0| 6.422123| 7.538|  5|  5.611| 0.067409| 0.025312| 0.536| 7.710|  607.879|  1883.039|  390.362|   9.668|2M
275.9566000000|-67.3258000000|304340446|275.95660000|-67.325800000| 27.4|10.678| 8.684| 9.200| 9.903| 0.818| 0.957| 5469.0|   89.084|0|0| 8.878124| 2.209|  3| 21.737| 0.073381| 0.024722| 0.085| 3.188|  560.062|    78.980|  192.872|   8.980|2M
288.3522000000|-48.6027000000|304985218|288.35220000|-48.602700000| 27.4|10.430| 8.849| 9.216| 9.769| 1.769| 1.084| 5936.0|  219.419|0|1| 0.932986| 6.946| 30|  2.334| 0.173699| 0.035941| 0.998| 1.005| 1267.778|  9509.967|  181.008|  38.461|2M
273.1932000000|-40.3939600000|369109746|273.19320000|-40.393960000| 27.4|10.191| 9.086| 9.304| 9.750| 1.296| 1.443| 6752.0|  193.584|0|1| 3.921439| 3.760|  7|  9.130| 0.011877| 0.026568| 0.807| 2.091|  620.764|  1040.048|  179.406|  13.238|2M
292.4324000000|-88.9314400000|369366139|292.43240000|-88.931440000| 54.8|10.726| 8.874| 9.302| 9.991| 1.191| 1.078| 5920.0|         |0|0| 4.599084| 2.170| 11| 10.022| 0.056266| 0.016677| 0.232| 3.477|  277.051|   510.108|  201.237|   8.514|2M
282.5024000000|+21.9674500000|348933214|282.50240000|+21.967450000| 27.4|12.322|10.858|11.178|11.802| 2.853| 1.283| 6398.0|  722.104|1|1| 3.388762|18.958|  8|  3.617| 0.041003| 0.060830| 0.571| 6.557| 1225.662|  5342.286|  547.733|  16.207|2M
277.4785000000|-50.8016000000|389516765|277.47850000|-50.801600000| 27.4|11.981|10.499|10.832|11.338| 1.246| 1.122| 6041.0|         |0|0|16.695270| 9.215|  2| 22.930| 0.008295| 0.067689| 0.726| 4.359| 3893.619|   105.661|  413.976|  27.770|2M
283.2047000000|+20.1904700000|349810666|283.20470000|+20.190470000| 27.4|12.384|10.109|10.542|11.260| 1.154| 1.340| 6519.0|  251.021|0|0|12.327398| 5.518|  2| 21.465| 0.291856| 0.043779| 0.152| 4.532| 1663.300|   163.514|  395.591|  12.659|2M
296.9750000000|+23.6234100000|390784351|296.97500000|+23.623410000| 27.4|10.703| 9.502| 9.759|10.216| 2.829| 1.332| 6502.0|  501.634|0|0| 5.264622| 6.154|  5|  4.955| 0.000390| 0.019910| 0.497| 7.306|  323.561|  3036.833|  224.911|   8.695|2M
273.0240000000|-39.2232600000|332331771|273.02400000|-39.223260000| 27.4|12.347|10.945|11.242|11.752| 3.305| 1.499| 6894.0|         |1|1| 2.647751|20.279| 10|  2.791| 0.058833| 0.056182| 0.948| 3.585| 2264.231| 12099.622|  531.022|  25.531|2M
287.4250000000|+78.5544100000|350733319|287.42500000|+78.554410000|164.4|15.622|11.840|12.622|13.838| 0.546| 0.590| 3808.0|         |0|1| 8.872155| 3.516| 18| 27.715| 0.041498| 0.058958| 0.042| 2.588| 3468.366|    11.419| 2284.988|  10.361|2M
285.5196000000|+48.9972300000|350813578|285.51960000|+48.997230000| 82.2| 9.611| 8.457| 8.713| 9.162| 1.505| 1.349| 6428.7|  159.699|0|0|47.162064| 2.713|  2| 40.352| 0.193486| 0.016509| 0.356| 8.504|  253.594|    43.756|  138.344|   7.560|2M
283.7994000000|+41.3021400000|350987505|283.79940000|+41.302140000| 27.4|10.142| 9.105| 9.358| 9.742| 4.166| 1.323| 6483.0|  310.805|1|0|11.204483| 6.330|  3|  5.556| 0.063503| 0.013911| 0.040|15.697|  192.117|  2387.231|  178.738|   7.376|2M
278.0182000000|+27.8204600000|392533160|278.01820000|+27.820460000| 54.8|13.469| 9.776|10.617|11.807| 0.586| 0.636| 3898.0|         |0|1|13.765810| 3.854|  4| 35.486| 0.044220| 0.060217| 0.175| 3.099| 3319.306|     7.648|  549.439|  21.271|2M
280.0784000000|+42.6680700000|351763886|280.07840000|+42.668070000| 54.8|11.664|10.354|10.625|11.123| 1.308| 1.315| 6466.0|  340.063|0|1|14.276423| 5.810|  4| 20.753| 0.215011| 0.040666| 0.578| 4.552| 1591.018|   169.301|  365.661|  18.566|2M
297.1127000000|+54.4622500000|352306281|297.11270000|+54.462250000| 82.2|12.236|11.167|11.356|11.772| 2.249| 2.214| 8807.0|  888.926|0|0| 8.978932| 6.390|  9| 10.537| 0.031794| 0.026008| 0.703| 4.879|  640.869|  2260.421|  537.631|   7.899|2M
288.3172000000|+20.3107900000|352338709|288.31720000|+20.310790000| 27.4|15.812|11.005|11.865|13.462| 0.290| 0.280| 3309.0|         |1|1| 5.949770| 3.197|  5| 31.183| 0.321008| 0.100939| 0.073| 1.601| 8169.250|     5.143| 1715.477|  13.476|2M
299.3761000000|+01.7751550000|393676899|299.37610000|+01.775155000| 27.4|11.523| 9.877|10.276|10.915| 1.555| 1.048| 5823.0|  306.321|0|1| 3.771990| 4.433|  7|  6.665| 0.017362| 0.026100| 0.350| 4.191|  657.139|  1079.590|  325.361|  10.939|2M
288.7247000000|+75.5524800000|394123471|288.72470000|+75.552480000|356.2|11.795|10.638|10.900|11.390| 2.213| 1.223| 6271.0|  328.020|1|0| 6.341054| 3.375| 56|  6.968| 0.084676| 0.013960| 0.661| 5.375|  194.817|  1328.500|  426.816|   7.919|2M
270.2364000000|+57.7474400000|353807511|270.23640000|+57.747440000|356.2|14.100|10.355|11.204|12.525| 0.554| 0.599| 3825.0|         |0|0| 7.214972| 1.715| 50| 23.918| 0.019462| 0.028344| 0.588| 1.945|  749.971|    15.608|  876.866|   8.433|2M
270.2390000000|+59.6871200000|353806887|270.23900000|+59.687120000|356.2|12.029|10.643|10.943|11.441| 1.260| 1.134| 6069.0|         |0|0|31.799664| 3.017| 11| 34.974| 0.079753| 0.021924| 0.197| 6.966|  459.718|    46.266|  439.884|   9.148|2M
293.3417000000|+09.9651090000|375249170|293.34170000|+09.965109000| 27.4| 9.937| 7.731| 8.245| 9.006| 0.881| 0.984| 5577.0|   61.287|0|0| 4.731236| 1.820|  6| 13.399| 0.002093| 0.018916| 0.786| 1.751|  328.517|   224.775|  129.813|   8.204|2M
271.7350000000|+54.9439400000|353894325|271.73500000|+54.943940000|328.8|11.363| 9.414| 9.910|10.601| 0.895| 0.902| 5266.0|  135.266|0|1| 5.913079| 3.509| 55| 14.857| 0.026787| 0.035880| 0.361| 2.955| 1264.371|   145.328|  274.424|  58.735|2M
271.7350000000|+54.9439400000|353894325|271.73500000|+54.943940000|328.8|11.363| 9.414| 9.910|10.601| 0.895| 0.902| 5266.0|  135.266|0|1|19.473298| 2.888| 17| 32.886| 0.046491| 0.029531| 0.837| 2.714|  856.513|    29.661|  274.424|  21.200|2M
282.1894000000|+71.9792400000|336006364|282.18940000|+71.979240000|356.2|11.912|10.758|11.050|11.480| 2.025| 1.225| 6276.0|  634.607|0|0| 6.005320| 3.440| 60|  7.350| 0.180334| 0.015551| 0.575| 5.256|  226.994|  1198.011|  450.207|   8.954|2M
274.4908000000|+43.4516800000|336071624|274.49080000|+43.451680000| 54.8|11.917|10.509|10.845|11.393| 1.397| 1.139| 6081.0|  379.596|0|1| 2.370858| 7.186| 23|  5.595| 0.067453| 0.047089| 0.425| 3.122| 2095.152|  1822.328|  427.571|  41.525|2M
281.8130000000|+24.0959800000|336833921|281.81300000|+24.095980000| 27.4|12.149|10.672|10.988|11.596| 2.286| 1.475| 6832.0|  346.702|1|1| 2.580474|12.877| 11|  3.944| 0.102553| 0.051573| 0.344| 5.040| 2476.331|  5840.982|  482.705|  38.199|2M
275.3073000000|+70.6034700000|376847148|275.30730000|+70.603470000|328.8|12.585|10.326|10.768|11.448| 2.066| 0.837| 5030.0|  228.694|1|1| 3.317575| 3.369| 99|  4.271| 0.117072| 0.014926| 0.649| 4.713|  220.613|  1463.767|  441.715|  10.788|2M
283.6572000000|+72.5388000000|376871173|283.65720000|+72.538800000|356.2|10.972| 9.512| 9.784|10.268| 1.795| 1.139| 6083.0|  307.109|0|1| 7.000261|11.019| 51|  8.962| 0.096225| 0.056187| 0.573| 5.315| 3136.217|   711.135|  230.891| 223.630|2M
283.9700000000|+57.4048600000|376927926|283.97000000|+57.404860000|356.2|13.372|11.573|12.042|12.675| 2.036| 0.958| 5476.0|         |1|0| 7.103799| 5.183| 51|  7.532| 0.095111| 0.023302| 0.670| 5.601|  524.227|   661.107|  971.911|   9.117|2M
285.6707000000|+56.3306700000|377164308|285.67070000|+56.330670000|246.6|10.932| 9.470| 9.843|10.426| 1.156| 1.115| 6022.0|  193.227|0|0|37.845036| 3.214|  6| 42.582| 0.014588| 0.025465| 0.978| 2.084|  622.701|    30.255|  250.358|   8.795|2M
286.0308000000|+58.9247000000|377191655|286.03080000|+58.924700000|356.2|11.213|10.018|10.314|10.821| 1.614| 1.193| 6207.0|  357.514|0|1|15.612779| 5.743| 23| 17.278| 0.027718| 0.032568| 0.323| 6.776|  916.413|   207.409|  308.960|  37.029|2M
286.0243000000|+59.9660600000|377190995|286.02430000|+59.966060000|356.2|11.784|10.650|10.931|11.388| 1.686| 1.255| 6339.0|  505.223|0|0| 3.923301| 3.230| 91|  6.698| 0.150204| 0.017538| 0.975| 1.322|  305.679|  1501.088|  426.313|   7.863|2M
285.9464000000|+58.7011000000|377191809|285.94640000|+58.701100000|356.2|11.950|10.169|10.520|11.060| 1.054| 0.983| 5571.0|         |0|0|11.150664| 1.859| 32| 19.818| 0.047846| 0.016141| 0.696| 3.186|  256.779|   102.307|  352.834|   7.349|2M
286.2817000000|+59.7378900000|377253895|286.28170000|+59.737890000|356.2| 9.635| 8.562| 8.773| 9.196| 1.389| 1.419| 6694.0|  162.859|0|1| 8.104997| 3.344| 44| 13.742| 0.005643| 0.022043| 0.863| 2.474|  480.107|   443.501|  140.321|  35.697|2M
286.4961000000|+57.2488600000|377291269|286.49610000|+57.248860000|328.8|14.404| 9.818|10.641|12.115| 0.380| 0.392| 3485.0|         |0|1| 7.349917| 2.605| 44| 30.650| 0.192285| 0.062748| 0.940| 0.908| 3779.712|     6.550|  668.016|  35.770|2M
283.1858000000|+14.3790300000|337868732|283.18580000|+14.379030000| 27.4|11.763|10.185|10.564|11.185| 2.604| 1.170| 6155.0|         |1|0| 9.417462| 9.536|  3|  7.596| 0.074181| 0.033520| 0.708| 7.180|  806.273|  1037.556|  378.848|   9.877|2M
295.1190000000|-65.1687100000|339276095|295.11900000|-65.168710000| 54.8|12.296|10.635|11.011|11.570| 1.171| 1.063| 5872.0|         |0|1| 8.469379| 5.182|  6| 15.246| 0.007714| 0.040517| 0.858| 2.505| 1445.715|   213.349|  475.179|  11.795|2M
280.1227000000|-44.6184000000|397243031|280.12270000|-44.618400000| 27.4|10.392| 9.200| 9.461| 9.934| 1.496| 1.349| 6537.0|         |0|1| 2.241957| 3.891| 13|  5.324| 0.240384| 0.023806| 0.507| 2.899|  541.905|  2686.830|  195.765|  16.993|2M
299.9795000000|+50.4992900000|311681547|299.97950000|+50.499290000| 82.2|17.610|12.641|13.398|15.069| 0.259| 0.241| 3243.0|         |1|0| 3.769277| 3.291| 22| 24.499| 0.042940| 0.116339| 0.717| 1.006|11210.635|     7.687| 6150.536|   8.575|2M
273.0883000000|+57.2465800000|356895144|273.08830000|+57.246580000|328.8|12.566|11.002|11.334|11.915| 1.134| 1.037| 5782.0|         |0|0|13.364292| 2.685| 25| 21.152| 0.077458| 0.021664| 0.158| 4.874|  448.984|   104.207|  587.896|   8.431|2M
273.0883000000|+57.2465800000|356895144|273.08830000|+57.246580000|328.8|12.566|11.002|11.334|11.915| 1.134| 1.037| 5782.0|         |0|1|20.236704| 3.420| 16| 27.892| 0.018913| 0.027595| 0.198| 5.590|  728.461|    59.929|  587.896|  11.718|2M
273.9272000000|+58.3302300000|356980461|273.92720000|+58.330230000|356.2|12.473|10.973|11.330|11.902| 3.124| 1.064| 5876.0|  516.561|1|0| 3.442180| 5.850|103|  3.137| 0.005446| 0.017145| 0.945| 3.326|  291.750|  5054.701|  583.099|   9.260|2M
275.3637000000|+58.8568300000|357129171|275.36370000|+58.856830000|328.8| 8.690| 7.043| 7.412| 8.019| 1.570| 1.015| 5701.0|   83.343|0|1| 2.058558| 2.106|160|  4.361| 0.110161| 0.012282| 0.296| 3.530|  150.502|  2316.952|   92.268|  38.765|2M
288.3347000000|-29.5753800000|379795757|288.33470000|-29.575380000| 27.4|12.500|10.839|11.199|11.816| 1.259| 1.133| 6067.0|         |0|0|12.772303| 6.716|  2| 19.049| 0.056339| 0.048846| 0.083| 5.358| 2210.287|   155.753|  552.525|  13.096|2M
297.1135000000|+00.3851454000|398818609|297.11350000|+00.385145400| 27.4|11.178| 9.978|10.178|10.620| 1.806| 1.656| 7317.0|  885.760|0|1|10.558711| 7.168|  3| 13.274| 0.102871| 0.036335| 0.880| 3.336|  989.124|   678.575|  277.209|  11.289|2M
290.8136000000|+23.1871200000|357994135|290.81360000|+23.187120000| 27.4|11.232|10.200|10.415|10.891| 2.005| 1.663| 7334.0|  519.074|0|1| 9.139886| 7.373|  3| 10.872| 0.018317| 0.033660| 0.204| 6.518|  974.579|  1020.952|  321.073|  13.422|2M
283.2264000000|+27.3536300000|358409122|283.22640000|+27.353630000| 27.4|10.266| 9.223| 9.427| 9.846| 1.664| 1.318| 6472.0|  261.874|0|0| 2.449728| 3.580| 11|  5.042| 0.054327| 0.019700| 0.544| 3.239|  286.722|  2879.269|  187.701|   9.118|2M
270.4546000000|-14.3401300000|359079056|270.45460000|-14.340130000| 27.4|10.083| 8.974| 9.228| 9.652| 5.234| 1.625| 7233.0|  381.034|1|1| 6.699908|12.347|  4|  3.360| 0.200409| 0.021595| 0.470|14.210|  285.790| 10110.964|  171.448|  12.568|2M
286.7761000000|+51.6576300000|399862465|286.77610000|+51.657630000|109.6| 8.230| 7.232| 7.444| 7.833| 5.702| 1.515| 6764.0|  174.953|1|1| 4.256939| 6.495| 25|  2.227| 0.008453| 0.010428| 0.290|14.755|  108.152| 17600.818|   87.655|  23.698|2M
286.9860000000|+51.7855900000|399865773|286.98600000|+51.785590000|109.6|10.723| 8.968| 9.359| 9.947| 0.933| 1.001| 5642.0|  118.855|0|1| 2.350650| 1.985| 47|  7.980| 0.037210| 0.019480| 0.957| 0.797|  326.597|   663.772|  196.996|  10.146|2M
279.4178000000|+56.2560000000|359553230|279.41780000|+56.256000000|356.2|12.525|11.103|11.446|11.925| 1.281| 1.214| 6168.0|         |0|0|27.841164| 3.632| 12| 32.198| 0.008934| 0.025949| 0.571| 5.633|  666.792|    58.238|  591.618|   9.266|2M
280.7070000000|+57.8652700000|359675849|280.70700000|+57.865270000|356.2| 7.940| 6.379| 6.705| 7.309| 1.575| 1.052| 5912.0|   64.370|0|1| 5.945495| 6.242| 60|  8.922| 0.043011| 0.036279| 0.477| 4.700| 1315.991|   640.153|   77.641| 284.621|2M
295.7896000000|+18.9110100000|359804155|295.78960000|+18.911010000| 27.4|11.828| 9.806|10.219|10.866| 1.317| 1.352| 6544.0|  253.948|0|0| 4.593038| 4.102|  6|  9.769| 0.120484| 0.028521| 0.094| 3.686|  592.403|   801.568|  316.680|   8.797|2M
278.1925000000|-36.0934500000|313603385|278.19250000|-36.093450000| 27.4|12.640|11.141|11.444|11.969| 1.830| 1.682| 7383.0|         |0|0| 2.151427| 6.325| 13|  4.560| 0.047998| 0.031649| 0.763| 2.548|  783.714|  5960.061|  608.336|   7.414|2M
275.2143000000|+06.5766420000|318320872|275.21430000|+06.576642000| 27.4|11.556| 9.882|10.194|10.751| 1.798| 1.647| 7293.0|  342.770|0|1| 3.309043|14.217|  8|  6.142| 0.181607| 0.072407| 0.440| 4.050| 4682.641|  3127.841|  297.410|  89.622|2M
